10397,0.10736836093134612
13930,0.06055057654400376
11057,0.0588848346522239
11298,0.058659101172726956
11292,0.05432648071370507
14107,0.03942206284959076
12892,0.038258267630603034
14100,0.027432957731948156
14869,0.022927247666849976
13204,0.02092819588387387
12266,0.020388586562968387
12478,0.02010516972669986
12889,0.01975623051658544
11433,0.01805526326881356
14771,0.016375727367869037
13487,0.015757016712625846
10721,0.015327908430025707
14747,0.014163371418150845
11278,0.011707923726969036
10821,0.011263634804946722
11697,0.01112330179697966
12953,0.010643679128838405
13303,0.01005397078496864
11618,0.010020025386960726
14679,0.009897514471561206
15304,0.008897669287194161
12173,0.008510186688571428
12264,0.007586464697835122
14635,0.007538852269237438
13495,0.007040125101605954
15016,0.006712234848416372
13232,0.006639010835181763
13198,0.0064208046981423204
14057,0.005856103043231341
14683,0.005736322059630846
14908,0.005636115613674994
14027,0.00541220341956849
13244,0.00513113962846511
14843,0.004879591429249667
12339,0.004874211540514057
13342,0.004869330156590378
10423,0.004838349245359314
12451,0.0046648490698636075
10693,0.004601132790885745
14492,0.0043769315017789506
14122,0.0041014277061756504
12191,0.0040681099243812845
11042,0.003926156598345918
11066,0.0035469552169074383
10792,0.003387902238721783
14524,0.003380674937673289
14893,0.0032785930385271726
14831,0.002964249551962378
10529,0.0029633139234896497
15376,0.0028424431192980264
13830,0.002832631851175243
11193,0.002747208526871191
14685,0.0027043893005815655
11267,0.002390788899757364
11140,0.002346390111616477
13871,0.0022787265868328827
14730,0.0022485420502483333
14576,0.002227397842852091
11259,0.0021441508031445015
13796,0.0021345084537747134
11540,0.0021306956140478422
14307,0.002072842878145509
13851,0.0020679589262017533
15096,0.002017736434062497
12982,0.0020136425832328413
10994,0.002011288558747041
14986,0.002011288558747041
11995,0.0020010500118382187
10299,0.0019321457398233269
14193,0.001884691435979288
10140,0.0018341066552292002
11423,0.0018238257431758
13230,0.0018218124985789248
11884,0.0017739467143556725
13891,0.0017194461930435793
14570,0.0017190503123040194
13931,0.0016911137666803528
10599,0.0016809737135007501
12992,0.0016672661468994296
13296,0.0016111512986601334
11996,0.0015816744889886865
11986,0.0015690343830058353
14098,0.0014839110465129461
10372,0.0014535551291958136
15412,0.0014170289937109823
10874,0.0013856356766917646
10781,0.0013623299057156318
11109,0.0013516405041805422
10713,0.0013362262678247778
11977,0.0013323075399827103
12945,0.001319777478580683
13367,0.0013164001634303514
13577,0.0012807052513798493
15370,0.0012762907387033023
10800,0.0012661064585380345
12758,0.0012565857116050437
12197,0.0012533741615208505
12323,0.0012482880796697493
11624,0.0012458473243536932
12217,0.0012261094548684712
10431,0.0012158709079596497
15249,0.0011931803558129304
11252,0.0011931803558129304
14689,0.00119179682463102
15624,0.0011805145494655019
12448,0.0011805145494655019
12278,0.001163162727561444
13485,0.0011556666501579733
10257,0.0010992816439484051
11973,0.0010943930586463078
13360,0.0010943930586463078
11721,0.0010943930586463078
11617,0.0010537850494091508
11953,0.0010285348605352262
10868,0.0009956057614796854
13256,0.0009924309793179979
11699,0.0009889507059889513
11413,0.0009863669773556502
11982,0.0009814194591362335
10620,0.0009662727365567257
10685,0.0009626766624241445
10980,0.0009626766624241445
11641,0.0009565335342788515
13795,0.0009565335342788515
10135,0.0009565335342788515
14262,0.000943270132525994
11481,0.0009297475633686036
10208,0.0009241163625687517
11003,0.0009026263938111691
10785,0.0009000575754753045
13422,0.0008968184643130628
14574,0.0008916991908586519
12391,0.000878901153392284
14814,0.0008289329382072832
10627,0.0008251500389943771
10408,0.0008248971011585043
12951,0.0008122413865528199
11577,0.0008034496322084335
11921,0.0007978892007365521
14321,0.0007969950277967079
11638,0.0007923541976866165
11775,0.000788346815389131
15919,0.0007853653607990118
10279,0.0007853653607990118
15024,0.0007848399375761214
12884,0.0007820021632583626
12016,0.0007763494588131494
12402,0.0007763494588131494
11630,0.0007614219571818178
14698,0.0007122735145073881
16218,0.0007122735145073881
10849,0.0007015652561579033
12206,0.0006848792971385782
15323,0.0005675274737576544
14696,0.0005675274737576544
13433,0.0005675274737576544
15041,0.0005675274737576544
12441,0.0005675274737576544
12523,0.0005675274737576544
11637,0.0005675274737576544
